-1,-1,-1,-1,-1,7,0,0,0,7,7,7,7,0,0,0,0,7,-1,-1,-1,-1,7,0,0,0,7,-1,-1,-1,-1,7,13,0,0,0,0,0,0,0,13,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,7,13,7,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,2,0,0,0,0,7,7,0,0,15,0,7,7,7,7,7,7,1,0,0,7,-1,-1,-1,-1,7,7,7,7,23,23,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,0,13,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,7,7,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,0,0,0,0,0,7,0,13,0,1,0,0,0,0,7,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,7,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,0,7,0,0,7,7,7,7,0,0,0,0,0,0,15,0,13,7,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,7,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,31,0,0,0,0,15,0,0,0,0,0,0,0,7,0,0,0,1,7,7,-1,7,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,0,0,0,7,7,7,7,0,0,15,0,7,7,7,7,7,7,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,7,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,0,0,0,0,0,0,1,10,0,0,0,0,7,7,0,15,0,0,7,7,7,7,7,-1,-1,-1
-1,-1,-1,-1,7,7,0,0,0,7,-1,-1,7,0,0,0,0,7,-1,-1,-1,-1,7,0,1,7,7,7,7,7,7,7,7,7,7,23,23,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,13,0,0,0,0,0,0,0,0,7,7,7,7,0,15,15,0,7,7,7,7,-1,-1,-1
-1,-1,-1,-1,7,7,4,0,0,7,-1,-1,7,7,7,7,7,7,-1,-1,-1,-1,7,0,0,0,0,0,0,0,0,7,0,3,4,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,0,3,4,13,0,7,7,7,7,7,7,7,0,0,0,7,7,7,-1,-1,-1,-1
-1,-1,-1,-1,7,7,9,0,0,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,0,16,0,0,0,0,0,7,0,8,9,0,0,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,-1,7,7,13,0,0,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,7,0,0,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,-1,7,7,-1,-1,-1,7,0,0,0,7,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,15,0,0,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,0,0,0,0,0,0,0,0,7,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,-1,7,-1,-1,-1,-1,-1,-1,-1,7,0,7,0,3,7,7,-1,-1,-1
-1,-1,-1,-1,-1,7,0,0,0,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,0,0,0,0,0,2,0,1,0,0,15,0,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,0,0,7,8,7,7,-1,-1,-1
-1,-1,-1,-1,-1,7,0,0,0,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,0,0,0,0,0,0,0,0,13,2,0,0,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,22,0,0,22,0,22,7,7,-1,-1
-1,-1,-1,-1,-1,7,7,0,0,7,7,7,7,7,7,7,-1,-1,-1,-1,7,7,7,0,0,0,0,0,0,7,0,0,15,0,2,0,0,0,0,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,0,0,0,0,0,2,0,0,7,7,7,7,-1
-1,-1,-1,7,7,7,7,0,0,7,7,2,7,7,7,7,-1,7,7,7,7,0,0,0,13,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,0,0,0,0,0,0,3,4,0,0,0,0,0,7,7,-1
-1,-1,7,7,12,7,7,0,0,20,0,0,0,0,7,7,7,7,7,0,0,1,0,0,0,0,0,7,7,7,7,7,0,0,0,0,0,1,0,0,0,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,0,0,7,7,7,7,0,7,9,0,0,0,7,0,7,7,-1
-1,-1,7,0,0,0,7,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,4,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,13,0,2,7,0,0,0,0,0,0,15,0,0,7,26,7,7,-1
-1,-1,7,0,17,0,7,0,8,9,0,0,8,0,0,0,0,0,0,0,0,7,7,7,7,7,-1,-1,-1,-1,-1,7,7,9,0,0,0,0,0,15,0,0,0,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,11,7,7,-1
-1,7,0,0,0,0,0,2,0,20,0,0,0,0,0,1,0,0,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,23,0,7,7,26,26,7,7,7,7,7,0,0,0,3,7,12,7,7,-1
-1,7,0,0,0,7,0,0,0,7,7,0,0,7,0,0,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,0,0,0,7,7,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,23,7,7,0,0,0,0,0,7,7,7,7,0,0,8,7,26,7,-1,-1
7,7,0,0,0,7,7,0,0,7,0,0,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,0,0,0,7,0,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,10,37,7,7,0,0,0,19,0,7,7,7,7,0,0,0,7,0,7,-1,-1
7,7,0,29,0,20,7,7,0,0,0,0,7,7,7,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,0,2,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,24,7,0,0,0,0,3,4,7,7,7,7,13,1,2,0,0,7,-1,-1
7,7,0,0,13,7,7,7,7,0,0,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,0,15,0,7,8,9,10,7,7,7,7,2,0,0,7,7,-1,-1
-1,7,7,0,0,7,3,4,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,0,0,0,0,0,0,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,0,0,0,0,0,19,10,7,7,7,0,0,0,7,7,-1,-1,-1
7,7,7,7,7,7,8,9,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,0,0,0,7,7,0,0,0,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,0,0,0,0,10,7,7,7,0,0,0,7,7,-1,-1,-1
-1,-1,7,7,7,0,0,0,0,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,0,1,0,0,7,7,0,0,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,12,5,0,7,7,7,7,1,0,0,7,-1,-1,-1,-1
-1,-1,-1,7,7,0,17,0,0,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,12,7,0,0,1,0,0,7,0,0,0,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,1,7,7,7,7,7,0,0,7,7,-1,-1,-1,-1
-1,-1,-1,-1,7,0,0,7,0,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,7,2,2,0,0,15,0,7,7,7,7,0,0,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,0,0,0,7,7,-1,-1,-1,-1
-1,-1,-1,7,7,0,2,0,0,7,7,13,7,7,-1,-1,-1,-1,7,7,7,0,13,0,7,7,7,-1,-1,-1,-1,-1,-1,7,10,0,3,4,0,0,0,0,2,7,0,0,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,7,-1,7,7,7,0,0,0,0,0,0,7,-1,-1,-1,-1,-1
-1,-1,-1,7,13,0,7,0,2,0,0,0,3,7,7,-1,7,7,7,7,0,0,0,0,0,0,7,7,7,-1,-1,-1,7,7,2,15,8,9,0,0,0,1,13,7,0,0,0,7,7,0,0,25,0,0,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,7,7,0,0,0,0,0,19,0,7,7,-1,-1,-1,-1
-1,-1,7,7,0,0,0,0,17,0,0,0,8,0,7,7,7,0,0,0,0,17,0,0,0,0,0,0,7,7,-1,7,7,7,7,0,13,0,15,0,7,7,7,7,0,0,0,0,0,0,0,7,0,0,13,7,7,7,7,-1,7,7,-1,-1,-1,7,7,0,0,7,0,0,0,0,7,7,-1,-1,-1,-1
-1,-1,7,0,0,10,0,0,0,0,7,0,0,13,0,0,0,0,17,0,0,0,0,7,7,0,17,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,23,24,23,0,33,0,7,7,7,7,7,7,7,7,7,-1,7,7,0,0,0,0,0,0,7,7,7,7,-1,7,-1,-1
-1,7,7,13,0,0,0,0,0,3,4,2,27,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,7,7,7,7,0,0,0,0,0,7,7,7,-1,7,7,7,7,7,-1
7,7,7,0,0,0,0,7,0,8,9,0,0,0,0,0,0,3,7,4,7,0,0,7,7,0,17,2,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,2,7,0,0,0,0,0,7,0,7,-1,-1,-1,7,7,0,13,7,7
7,7,7,0,0,7,0,0,1,0,0,0,0,0,0,0,0,8,7,9,0,2,0,7,10,0,0,7,7,7,3,4,0,0,7,7,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,3,4,0,0,7,-1,-1,-1,7,0,0,0,7,7
7,7,7,11,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,7,7,0,7,7,0,0,8,9,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,16,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,7,-1,-1,-1,7,0,16,13,7,-1
-1,7,7,0,0,0,0,7,0,0,0,0,0,0,17,0,0,0,0,0,13,0,0,0,7,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,7,7,7,7,7,0,0,0,7,7,7,7,7,0,7,7,7,7,7,0,0,7,7,-1
-1,-1,7,7,7,0,0,0,0,13,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,-1,-1,7,0,0,7,7,-1,7,7,7,2,2,2,2,0,0,0,10,7,-1,-1
-1,-1,-1,-1,7,7,7,7,0,11,0,7,7,0,0,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,-1,-1,-1,7,7,7,-1,-1,7,7,7,7,7,7,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,-1,-1,-1,7,7,7,-1,-1,7,7,7,7,-1,-1,-1,-1
